,cust_no,age_level,exp_code,source_code,0,1,2,5,9,A,trans_type,c0,c1,c2,c3,c4,c5,c6,current_c,H,O,R,company_type,avg_stock,current_stock,avg_amount,current_amount,label
851,0x0C357D526FD47B9D2EF68591833EF070A9A0FA754419AB3715494E877B803B32,4,4,2,26,0,0,0,0,0,0,11,15,0,0,0,0,0,0,25,1,0,H,628.461538461538,1000,20814.0769230769,28800,0
852,0xB504FF4C3251BD38AC56332DECAD965EF553DE7F726D3085C61146F3FE3597E5,3,0,2,14,0,0,0,0,0,0,0,0,13,0,0,0,1,2,14,0,0,H,1928.57142857143,2000,43810,56400,0
853,0xDE3AC12893CFEF912EDFF42C7C47C81180898F712BA8FD7698C59D3D897DE34B,3,4,2,40,0,0,0,0,0,0,18,5,4,2,11,0,0,3,36,4,0,O,751.375,1000,17876.90625,18250,0
854,0xCA51E2DD72608917B8B7D049A03422957B0B84ACCF1AF1D35AB17A98F53EF119,5,3,2,19,0,0,0,0,0,0,0,4,14,1,0,0,0,2,16,3,0,H,1000.10526315789,1000,20661.2778947368,12250,0
855,0xBF315B9324BADC1A32C01EFD784C17077FD462F1C24A247DBB40ACE98C67E00A,5,4,2,146,0,0,0,0,0,0,94,44,6,0,0,0,2,0,145,1,0,H,1391.69863013699,381,42806.9935616438,4191,0
856,0xFB56AA851B9F8F4501E1970AF43E61A9CD548F831B217A9E93B18407E0584D34,5,0,2,104,0,0,0,0,0,0,96,5,0,0,0,0,3,1,43,58,3,H,1942.83653846154,1000,150896.115384615,82200,0
857,0xFC584C1D786BCD5361C62E2E3BCB870569F7BB2CF99FD4C09AFF3AF39031ABC9,4,4,2,19,0,0,0,0,0,0,11,5,2,0,0,0,1,0,17,2,0,H,4430.63157894737,1000,165105.089473684,81800,0
858,0x63AA5DFD9C638F322865C28B6BB4807A8D49789CABEA2EB98E965EF715AD1F4A,2,0,1,10,0,0,0,0,0,0,8,0,0,2,0,0,0,0,4,6,0,O,840,1000,55390,49150,0
859,0x25B0AA9E8A04E8948FDC120DE0B0E0E003AA10774EACDA5997328DCF652D2317,3,2,2,27,0,0,0,0,0,0,6,4,0,0,5,12,0,5,23,4,0,H,1740.74074074074,2000,91731.4814814815,77600,0
860,0xD217A79DAD305F8160AB37BDE0255EC3A23809F63243B3E271AFDEDA134C7349,4,0,2,23,0,0,0,0,0,0,20,2,0,0,0,0,1,6,16,7,0,O,678.260869565217,3000,73012.9565217391,42960,0
861,0xA816B42B229603F4696E3E5DFBB59350569794B436B3EBBE154F4C3C4B695BCA,4,2,2,32,0,0,0,0,0,0,16,2,2,7,5,0,0,0,21,11,0,O,3687.5,2000,78239.6875,74000,0
862,0x7A1C1AC246DA3C0393B087DD5713C7D2E60FDF0DA4F8D17C29EDA58054901263,4,3,2,37,0,0,0,0,0,0,11,5,15,0,0,5,1,2,37,0,0,H,4486.48648648649,5000,140878.648648649,220750,0
863,0xD74E29681C5B654CC136DB86B329489B44A70BF896D8DD92A12F05FB278063B1,3,3,2,40,0,0,0,0,0,0,18,2,16,4,0,0,0,0,34,6,0,H,935.8,1000,28212.224,7140,0
864,0x5D092E1921535AE1250769D640DF91C0CEEF36636E284B620BDA1F66EBCB9595,6,4,2,13,0,0,0,0,0,0,0,4,8,0,1,0,0,2,12,1,0,H,4085.23076923077,2000,122765.356153846,40700,0
865,0xBC5819B4E50198126EB88C69AC1E22360127D69CF18623663EEDDFBDD306EE0C,4,0,2,66,0,0,0,0,16,0,47,17,3,3,1,9,2,5,52,30,0,H,3097.56097560976,10000,146724.878048781,31200,0
866,0xDC126A45E381B147A036C3A94383B3303E1B3346748270E889A9F42EE4622696,6,2,2,135,0,0,0,0,0,0,37,47,31,2,4,7,7,1,132,3,0,H,706.385185185185,2000,35562.8660740741,46900,0
867,0x04104E3FCD4F86635045061125442E6CE6D2C0E07CD1F01FABF6FDB777D2459F,5,2,2,91,0,0,0,0,0,0,57,3,29,0,0,2,0,2,85,6,0,H,2060.17582417582,1000,58922.7791208791,25900,0
868,0x0FC41CB24F65A5F461DEB105BC3F4B97C59EF70AF1AC5979489F6BEE7AC87F75,5,4,2,16,0,0,0,0,0,0,2,3,9,0,0,0,2,6,14,0,2,R,4937.5,1000,87832.5,43300,0
869,0x18A84CAD39EB373A91310D5E0A4820242638102DDAFBA8389261572E63D8BF5F,3,1,2,17,0,0,0,0,0,0,7,4,0,0,0,0,6,0,11,2,4,H,1127.17647058824,1000,47093.4223529412,24000,0
870,0xC3A8AFD6AFC7F946F5EE066622A723324C1209A89BBFF2EF5829BE37F7A18260,3,1,2,22,0,0,0,0,0,0,13,8,0,0,0,1,0,1,20,2,0,O,1047.72727272727,1000,104753.181818182,35900,0
871,0xF02DEC070F6A6669A1C02B0DEEBF1FF4307C4FC0F27498A3DAF65DAD7288DAC0,3,4,2,48,0,0,0,0,0,0,22,0,0,0,0,0,26,0,44,4,0,H,6666.66666666667,20000,86016.875,406000,0
872,0xB58D6A6A2869820A6C4134BC12BB5B6206124F6CF011A4FE083F009A11B5D312,4,0,2,8,0,0,0,0,0,0,0,0,8,0,0,0,0,2,8,0,0,H,2750,6000,60418.75,122700,0
873,0xF7AB50062049070C6DD81266D239E7AD53A438B488710CCB6F2BFF64118BD9ED,3,4,2,55,0,0,0,0,0,0,6,12,6,0,0,1,30,1,55,0,0,H,2638.76363636364,300,26024.1332727273,12660,0
874,0x27603FF2E8D1E94FE88BB5AC9288493D0E41504992B70F17A7928B6D1AD32F99,4,3,2,85,0,0,0,0,0,0,18,3,28,0,2,2,32,2,83,2,0,H,1565.27058823529,2000,36932.8974117647,51100,0
875,0x3FBF3F26A9784BDDDA964CA93B4E456094B4FA88A1D131D511C586279E1E9875,4,2,2,13,0,0,0,0,0,0,6,3,2,0,0,2,0,5,13,0,0,H,1090.38461538462,2000,32983.3115384615,50200,0
876,0x6E298620E1ED765214B501A6E49C24BD053C0F4EBD765A19705D19CAA272EC4D,4,4,2,98,0,0,0,0,0,0,72,6,9,5,0,4,2,0,70,28,0,H,1094.27551020408,1000,133751.024693878,246200,0
877,0x7DE883334F19B374B4C6CC9FAE062090262384DF681E7F5C6E87B3F09019AB89,3,4,2,21,0,0,0,0,0,0,7,9,1,0,0,4,0,0,21,0,0,H,4645.71428571429,6000,94606.6666666667,74100,0
878,0xA0E3DAC66B5E4E24DFA41BEF4D0FE752C2B66FCB398F93BF0776FF29845D670C,5,4,2,162,0,0,0,0,4,0,96,0,34,1,0,0,35,0,89,77,0,O,1675.42168674699,1000,67433.256626506,59100,0
879,0x4F94A3CEF361F40FAC52C8301D66C3FC974F7058FF0CD67C3B9CFA6541218C43,4,3,2,25,0,0,0,0,0,0,3,0,6,0,0,0,16,0,25,0,0,H,1866,4000,28560.2568,24600,0
880,0x854E537BA023943F09852DC703EAC6D6F7664A841D60DF75C2B91FAADA198104,3,0,2,11,0,0,0,0,0,0,0,3,6,0,2,0,0,2,11,0,0,H,1181.81818181818,1000,18059.0909090909,13050,0
881,0xE4BC365E1E5F51253732021E211D5A05A4A0BB42E248B0780234D445A37E39E2,4,4,2,35,0,0,0,0,0,0,27,5,0,2,0,0,1,0,32,3,0,H,97.5142857142857,26,14740.5437142857,1538.68,0
882,0xE07FDD2B031E88023647C2230D8F10E5DA7183048DCE87543573AB8FB18727E2,4,2,2,194,0,0,0,0,0,0,136,43,2,5,0,8,0,0,152,42,0,H,1030.67010309278,1000,30085.4536082474,90100,0
883,0x90A3F1934CCFA68745D5FFA0661CF08247A14F34A7655CACD453177E4DA4F064,4,0,2,30,0,0,0,0,0,0,12,5,10,0,0,0,3,1,30,0,0,H,1400,1000,71686.3333333333,78400,0
884,0x30E52BB0C75CAFF71B867EACD1F4F3C0DCDE714B8C97BF8BE45E114CC2DB295F,4,3,2,38,13,0,0,0,0,1,12,10,17,0,1,0,11,1,45,6,0,H,4764.70588235294,2000,167626.666666667,89700,0
885,0x32329C606A56791FF8A363AC353C3C867F623D4A54C584E9B2A4524A8A886C47,4,4,2,70,0,0,0,0,0,0,52,14,2,0,0,2,0,1,70,0,0,H,1242.85714285714,1000,62896.4285714286,51000,0
886,0xC86A4E48A78988D3C9FD1BF74C4B27006B07A6D4F17045D790557163FF706548,5,0,2,23,0,0,0,0,0,0,21,0,0,0,0,0,2,6,23,0,0,H,754.347826086957,1000,374829.304347826,23310,0
887,0x013EC61AFC4178E938AF5F991C4ACC501703FE118ADFB4127713149535E5B164,4,3,2,46,0,0,0,0,0,0,8,2,13,6,6,0,11,2,37,6,3,H,2956.84782608696,2000,60483.8804347826,52900,0
888,0x1D6569695066FC2B98C238BD4EC7A41C5B39F4F79D0C9F9814DAD69D0FBE27AA,4,4,2,38,0,0,0,0,0,0,35,0,0,0,0,0,3,0,23,12,3,O,772.631578947368,1000,36517.6842105263,28500,0
889,0x3FB06B9068857CE315712B25BA66354DCDAFB9740BDD474AB432417547087A01,4,0,2,12,0,0,0,0,0,0,0,2,9,0,0,0,1,2,12,0,0,H,1000,1000,31071.6666666667,25600,0
890,0xF3C09CF0CF33EB851D8CE45C9069492CE19FFC30A4D7324B212DDAA6B7C8C1C4,4,4,2,35,0,0,0,0,0,0,26,1,0,8,0,0,0,0,25,10,0,H,2142.85714285714,2000,188708.571428571,132800,0
891,0x5830A973CFBD46DBEF1A4E313BBE55AEB68AF12C0E3F53278A4CCED27066E09D,4,0,2,23,0,0,0,0,2,0,11,4,0,0,10,0,0,4,23,2,0,H,7760,5000,176778,79250,0
892,0x56BC1DDA974810380B1C6754F0A6951350D2CACEF7337767F7748D4D08C1E724,4,1,2,21,0,0,0,0,0,0,0,2,19,0,0,0,0,2,21,0,0,H,1714.28571428571,1000,34733.3333333333,20750,0
893,0xC2B7D1690DAEB18DBAB68E260025DC3953B4EEFEEF25F2A5E385D482AE5AA8A0,3,4,2,94,0,0,0,0,8,0,29,7,15,7,7,8,29,2,87,15,0,H,1571.59803921569,1000,45738.812745098,43700,0
894,0x116780C6A1DB9FBA128A78264DF26B05CAC931F1CFAA555FFD3F68AF13AB2752,5,4,2,42,0,0,0,0,0,0,37,3,0,0,0,2,0,0,38,4,0,H,1351.28571428571,5000,74520.7047619048,173000,0
895,0x3EB3180A0C1B4C9EEE88DD82F177579BBC3A1E083FC5C412005067A5809911F9,3,0,2,41,0,0,0,0,0,0,16,7,5,2,3,7,1,1,38,3,0,H,455.390243902439,10,8928.53024390244,207,0
896,0x267B07687E85E72C40CCF7F2BFF9EFC803CF0695B075DC039620E4008220B813,3,4,2,28,0,0,0,0,0,0,11,7,0,7,0,3,0,0,21,7,0,H,16107.1428571429,1000,249472.857142857,62700,0
897,0x8D42AB75545952FF2CBF75241B8A0E87B5D32618438094EFAC2A535031A3E38F,4,4,2,31,0,0,0,0,0,0,10,0,13,0,0,5,3,2,30,1,0,O,1649.54838709677,2000,35744.064516129,17360,0
898,0xBDD1572D295FF70E71EF6E0DF98DBFC0E7F420944BEA389751428F3743964E33,3,2,2,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,0,H,1421.05263157895,3000,185063.157894737,100200,0
899,0xD274B6B6DDDA44D6A914BDE5CB790DA57875F2225346E9AE88E01D541BC0EE61,5,1,2,82,0,0,0,0,0,0,8,0,34,0,0,0,40,0,82,0,0,H,2029.64634146341,2000,46898.8386585366,38000,0
900,0x34386F1E824A46E501E510F0F5F2AAACCEE19002F69BFEC889F0423EE31B78B4,6,3,2,38,0,0,0,0,2,0,29,0,0,11,0,0,0,3,40,0,0,H,6852.125,2085,397328.35625,58484.25,0
901,0x6D3B7ADB90660E21838AECCEA3B6B3EB617D0E9F67FC98CFFF9C5C7274FD4B46,4,4,2,45,0,0,0,0,0,0,3,0,23,1,15,0,3,2,45,0,0,H,88.6444444444444,200,2519.50911111111,3930,0
902,0x37D27E27E416FBFD633D632B0F2A2D7B8D6939EF142131F3141CD23038E59238,6,4,2,43,0,0,0,0,2,0,33,2,2,0,0,8,0,0,26,19,0,O,1422.22222222222,1000,75871.1111111111,103800,0
903,0xCD0F93199E72EF9F311742D2DD897B677EB691F7475A209AC8C170251831AC55,5,4,2,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,H,2556.06666666667,2000,156789.366666667,149600,0
904,0xB3A1F00DD2F7CEC158F65E180181CB58BF2233678F865D31E11FD3B123D2489D,5,4,2,34,0,2,0,0,0,0,20,0,3,0,1,1,11,0,23,4,9,H,7938.38888888889,5000,136821.291666667,280000,0
905,0x1F35EBB6E30663A2282552E9A8AA84DECCEDD09F3908179AC25F79D1BC2CD6D7,6,0,2,28,0,0,0,0,0,0,14,7,7,0,0,0,0,2,28,0,0,H,5142.85714285714,5000,116016.428571429,75000,0
906,0xE5B846B089BFD0904C838CC2DEB2D73841CF48DED97B3280E1338BAC77DA4A9B,5,2,2,25,0,0,0,0,0,0,12,3,0,0,0,9,1,0,16,8,1,O,3018,1000,12194.4,71600,0
907,0x532181290EAA416075EEA51B29130C63CBA8A88DE6E7E5F065F325BB7121B428,3,1,2,104,0,0,0,0,4,0,80,12,4,0,5,2,5,0,90,13,5,H,1138.88888888889,2000,40791.7592592593,64300,0
908,0x99ADB713C169A59F51062F394D34531F3210FE32FF2E79D029AE4C950B61B1E5,3,4,2,30,0,0,0,0,2,0,21,1,4,4,0,0,2,0,25,7,0,H,2342.34375,1000,99962.7778125,103300,0
909,0x5B1BC0D400624CC5D7559C15FA19A838860347FDA6BA29449C229362092C470C,3,1,2,107,0,0,0,0,24,0,75,34,4,0,11,7,0,0,116,15,0,H,1358.7786259542,2000,67874.8854961832,164400,0
910,0xC21B225BED47BB1C7EA30A36CC8B0C0CD84696712BE739B4C4717828C2CA264F,5,1,2,18,0,0,0,0,0,0,0,0,11,0,0,0,7,2,18,0,0,H,1016.66666666667,1000,20562.3333333333,18000,0
911,0xE8C1EEBC98B03194728E595477E2B0206CFAFF2F1D5794845F1D9D541B763C37,6,4,2,33,0,0,0,0,0,0,11,2,6,4,2,0,8,2,25,8,0,H,1242.42424242424,1000,38141.8181818182,28400,0
912,0xC5C8663411601A6D7CA0BD35897CECC3650FFE2DF5968E9F0EC903EE72603555,3,0,2,53,0,0,0,0,2,0,15,26,5,2,0,6,1,1,55,0,0,H,1021.09090909091,1000,26716.5545454545,17200,0
913,0xFF06D942AFF94DEBEE016E791877A703401DA1864F529ACE83CC4AE8FA06A90D,5,2,2,203,0,0,0,0,0,0,167,26,10,0,0,0,0,0,162,41,0,H,264.807881773399,1000,8238.21428571429,13900,0
914,0x4ECF47735C3B08408BD87F57987823CC87E08B7888EAA372D1A1AD7EA0559BF9,4,4,2,48,0,0,0,0,4,0,31,1,4,0,3,2,11,0,35,9,8,H,4461.53846153846,3000,198215.384615385,87900,0
915,0x3C09E82507521FB69C960AF149BE1517FA71085937CE30FC78507FC6C6F7CE1B,6,3,2,38,0,0,0,0,0,0,19,5,1,0,10,0,3,0,37,1,0,H,8448.1052631579,1000,490993.518947368,305900,0
916,0xEFD0005457D7B77A7DBF1A93632B0B5F351C51F6F0A9ACCCAF7A4D857089B77D,5,2,2,4,100,3,0,0,0,1,7,0,0,0,0,0,100,6,100,7,0,H,2822.42990654206,1000,44199.3457943925,19560,0
917,0x1A665D96172B2877F1117E128827F81E99A16DAC21E2BAB26A367462F8057B09,4,4,2,84,0,0,0,0,0,0,60,5,0,13,0,0,6,1,28,50,6,H,1504.2380952381,4000,109526.654761905,128000,0
918,0xE6DE2D7DA5C2E9AA2F62FCC8CA81F3863F5D572312E9C6D2A0DA6DFEB7CEAACE,5,2,2,3,103,5,0,0,0,1,4,0,0,0,3,0,104,6,107,4,0,H,3243.24324324324,1000,49256.036036036,18780,0
919,0xA607C6C8857FBD83EC723A3C1F7010C11D85E14BE0829873F9C262B5CB4CE4E2,5,4,2,36,0,0,0,0,0,0,21,4,2,1,6,0,2,0,36,0,0,H,4902.66666666667,3000,132769.054166667,229200,0
920,0x3D73293B23A35FA1C3548475D2837E187BA7BF7970079BACAFAA142A68489D25,6,0,2,16,0,0,0,0,0,0,7,1,0,1,0,1,6,0,15,1,0,H,1687.5,1000,241531.25,464000,0
921,0xA0AEE70E28F92B75BE5E14F3667562C68BEEFC00A45FCD41E6BC157061CF18A6,4,2,2,123,0,0,0,0,12,0,122,1,0,0,0,0,12,0,63,60,12,H,2425.93333333333,1000,100813.500740741,32350,0
922,0x059A72071A2C0C8C56E54C8EDE29C7C8E6E90B7AD8587C8D9DB6FAA4E61B2812,5,0,2,106,0,0,0,0,34,0,33,50,0,41,16,0,0,0,127,13,0,H,1250,2000,44522.4285714286,124600,0
923,0xB49A7A73B10C27DFD06F6C220879B4A3CEEA0FBC45B1A10F80939BB166764969,6,4,2,17,0,0,0,0,0,0,9,0,8,0,0,0,0,2,9,8,0,H,5000,5000,125258.823529412,101000,0
924,0x8AA92E5E267C325A87657E39BF97DDFAD02FD810E2D29881748F69FA4B74D5D2,5,4,2,77,0,0,0,0,4,0,48,10,0,19,0,3,1,5,63,18,0,H,1284.1975308642,1000,137203.518518519,164100,0
925,0x6319B3EBC53886BDC5EB38BCED8E809F8FB01C07B77AE796AE187D7875547EB3,2,3,2,52,0,0,0,0,18,0,53,6,2,7,0,2,0,1,58,12,0,H,1228.57142857143,2000,44566.4285714286,58800,0
926,0xD17E44D427396331DFC584DB2EDEF27CB951D742754CFD932D6866669C805496,4,4,2,22,0,0,0,0,0,0,3,12,7,0,0,0,0,1,22,0,0,H,1045.45454545455,1000,38527.2727272727,37850,0
927,0x0BA4210A2756BCE291101877987AA0D1985860AEDD5D5551EC240229970362F5,6,3,2,12,0,0,0,0,0,0,0,0,12,0,0,0,0,2,12,0,0,H,1583.33333333333,1000,23470,25300,0
928,0xABA384293400B00371562E65B6137BCEE5CED09110CBF1617501D5786C0EEA9E,5,4,2,51,0,0,0,0,0,0,41,0,1,1,0,0,8,0,47,4,0,H,529.274509803922,500,28995.9647058823,16275,0
929,0x8D620807A6D7C8A2FB151B37548549423DA16FEF9C63948FB33E3CBAC81ADA85,5,0,2,18,0,0,0,0,0,0,6,2,2,2,0,2,4,6,16,2,0,H,1388.88888888889,1000,22033.3333333333,32210,0
930,0xA6229CD1773BC89F78307C47EADDC2BDE997A71348DB017F76F8251D251E217C,6,4,2,66,0,0,0,0,0,0,53,6,0,6,0,0,1,1,49,16,1,H,1440.19696969697,2000,102779.85969697,85600,0
931,0xA603200BC97697AA60393C684A57DE76377AAAF958C3E93B986113F2BA2550A5,3,3,2,58,0,0,0,0,0,0,47,6,0,4,0,0,1,1,56,1,1,H,1035.60344827586,3000,60028.3586206897,32250,0
932,0x3D264B4C24ACF3BAADD699746DCAC3571632C54D7208076865F2D7ADEBB7990C,3,4,2,150,0,0,0,0,2,0,84,6,5,6,3,9,39,0,113,33,6,H,1104.68421052632,1000,45189.9494078947,14650,0
933,0x4027F0581EA60689DE42413891411F132F27A03428932E9D0BC44F1ED395807F,3,0,2,14,0,0,0,0,0,0,7,0,4,0,0,0,3,2,14,0,0,H,1500,1000,28300,28050,0
934,0x1C208C5FD4BEB8976D4E20F99FB05AC6D71269A36B7BE56BDD06EF3AAC7CF0C2,5,2,2,30,0,0,0,0,0,0,13,0,13,0,2,0,2,4,30,0,0,H,2529.1,5000,110956.815,182000,0
935,0xEFBB8E81357890ACEB525C557AB0891AD843BF6923F6A59242025E8394B80E6E,3,2,2,18,0,0,0,0,0,0,11,4,3,0,0,0,0,0,17,1,0,H,1388.88888888889,1000,51380.5555555556,46450,0
936,0xD75BA6569BE0AC71AE11D3C04B60F8CC0B9E30765154FB939D6D2BC5F1A196D0,5,3,2,14,0,0,0,0,0,0,2,2,6,0,0,0,4,6,14,0,0,H,1142.85714285714,1000,96257.8571428571,14870,0
937,0xBEB5B790C80840A68D21DB43805956365E0032BDB40D94144CF1A19CF142868D,6,4,2,24,2,0,0,0,0,0,2,5,0,6,0,13,0,3,19,7,0,O,10297.2307692308,4000,309460.969230769,431600,0
938,0xC711106F53C2919063A00238A26ABF13CA073539DEB69B72533AACDB20BCA212,6,4,2,49,2,0,0,0,6,0,49,8,0,0,0,0,0,0,55,2,0,H,4826.12280701754,1000,102972.152807018,40700,0
939,0x65BCD625423BD22C60D0466BB26F123ED3C6DFC889EEA4BDAEF64C56E5BD1C4E,5,0,2,16,0,0,0,0,0,0,4,1,2,0,9,0,0,4,16,0,0,H,1062.5,2000,15745.625,17840,0
940,0x99101794BEACF295E051923B7A606CE0D5DD1DCE36DAE3A697487EEF8129D90C,2,0,1,19,0,0,0,0,0,0,2,8,3,2,4,0,0,1,19,0,0,H,1000,1000,14568.9473684211,22150,0
941,0xCADCC03DB7F2F4950FF4F95AC2007FA409CB07B7C3A137639889B98DAE066130,5,0,2,15,0,0,0,0,0,0,14,1,0,0,0,0,0,0,13,2,0,H,4182.26666666667,5000,478698.72,208000,0
942,0xEB8F3C53FD1DA4D9B9AE2A5A63597F95E19B7F0EF47AD988FF9A234CFAFE7476,5,1,2,29,0,0,0,0,0,0,13,0,0,0,14,2,0,4,26,3,0,H,1517.24137931035,2000,75684.8275862069,28900,0
943,0xF2DB3976A8630ACC58730C2529131B38D1D2809B3C4308CB5DAB6F0537E97B0C,3,1,2,63,0,0,0,0,4,0,32,2,0,21,6,4,2,1,58,7,2,H,1223.88059701493,1000,100520.895522388,21300,0
944,0xFE7AEF3B2A95CFF6DCE45FA022A549DF19A8ACAFFB16577FE2251073454E7328,2,2,2,23,0,0,0,0,0,0,17,4,0,0,0,2,0,0,13,10,0,O,1260.86956521739,1000,36051.3043478261,50600,0
945,0x41CEE34467883A197F5EA61FEBE3EE2626041CFF035E86151F40A3B14FE3E61A,2,3,2,11,0,0,0,0,0,0,0,0,5,4,0,1,1,3,6,5,0,O,1363.63636363636,1000,72159.0909090909,15100,0
946,0x1C2A212F9BBC1BDAA3C13239A71D4611DAFEBE7362DA99CD10318A514ED3AEB8,3,0,2,23,0,0,0,0,0,0,15,0,6,0,2,0,0,0,21,2,0,H,667.391304347826,150,52002.1086956522,66645,0
947,0x85C31836F0B86F8C49DF9A75925427F85E3625526417C77DC391E5C8BD447CAD,4,0,2,14,0,0,0,0,0,0,1,1,5,5,0,2,0,2,13,1,0,H,800.5,1000,56224.4785714286,20900,0
948,0x0D1D8621E4274DACAE64487E95B96D8913E22D57C4EC767F5E61521CA725C9CE,3,4,2,9,0,0,0,0,0,0,1,0,2,0,5,1,0,4,0,9,0,O,1586,2000,55129.36,50500,0
949,0xD6E291C4D31743DF935D1DB52BF5AE175E27560F0E23A3BA5032DD69CC2D0455,5,0,2,71,0,0,0,0,0,0,31,6,0,6,0,0,28,3,36,12,23,H,1498.59154929577,1000,67416.0563380282,84700,0
950,0xBD28321460412DFD27E0C7B6AB666EACD6F9B9C6514CFC86473806273B8472E6,5,4,2,55,0,0,0,0,0,0,35,13,1,0,2,2,2,0,45,10,0,H,1768.89090909091,1000,58424.0381818182,103300,0
951,0xC3FC9005311FC9A2B612234942BFF31D5001CE6272D45C80977D65A2A749F2D6,5,2,2,18,0,0,0,0,0,0,3,4,11,0,0,0,0,2,18,0,0,H,1833.33333333333,2000,45039.4444444444,50400,0
952,0xBAC5A23B0BF79B017DC0134A45E98D98CAE4FEA52C7E19EF7D0909F72428E4D5,3,4,2,40,0,0,0,0,0,0,5,4,9,13,0,0,9,6,32,8,0,H,5361.25,10000,128226.825,131900,0
953,0x4F5E39C287D8CF7890A913F23692C5C60A626919D2BCE8FB68C4AAF5B13FCE12,3,4,2,122,71,2,0,2,14,0,104,39,0,8,0,14,46,1,169,42,0,H,2346.91943127962,1000,37729.5260663507,49400,0
954,0xED013D5AFA2D091C34010CBBF600FEC3AE52DB9AA9962A52BB395437B26495B0,4,0,2,232,0,0,0,0,14,0,165,39,4,2,12,15,9,4,153,93,0,H,1270.69512195122,1000,40060.8178861789,16500,0
955,0xEB19AA17B4A2622776326F33C8457CA30566A85167EE31227B276F334CABC6F0,4,4,2,30,0,0,0,0,0,0,20,0,10,0,0,0,0,0,21,9,0,O,1113.33333333333,100,59879.3333333333,30690,0
956,0x28D0BF1D4340A888F610771B8E72B0C8AC347DA55C6E4616F562CEE514AEBB73,5,3,2,34,0,0,0,0,0,0,6,17,0,0,4,0,7,1,32,0,2,H,4061.76470588235,1000,65537.2829411765,77800,0
957,0xC8467A161FFEDAEA2F9B06A6734034DFC14957625E90AEF5A2D4AF5261654ACA,4,1,2,55,0,0,0,0,0,0,0,0,22,0,0,0,33,6,55,0,0,H,1236.36363636364,2000,57130.7272727273,159900,0
958,0x6E0C68F228AF995C9AB4E533D926DE6EE8D7689177A0763CF42E74C6FBBFEE3E,5,4,2,32,0,0,0,0,0,0,0,0,27,0,0,0,5,2,32,0,0,H,2593.75,3000,72828.75,78150,0
959,0xA3D0482B9DF4024546FB52741430153F00DFB219132C2F4224A74A48A1D23AD6,5,0,2,52,0,0,0,0,0,0,35,9,0,0,8,0,0,0,52,0,0,H,2692.30769230769,1000,95585,79200,0
960,0x3A6BAE6B9F27E9AAFDBF4ACD9EFFBD45F97D4BABCFAED94FDB33362E0DA124BF,4,3,2,71,0,0,0,0,0,0,55,4,0,4,1,7,0,0,61,10,0,O,940.845070422535,1000,60032.9577464789,31600,0
961,0xAF0C05041A71A772A9CFA7EC92E8DFDF630BF9FC669F8A451D5FAD99A59BDB8B,6,1,2,49,0,0,0,0,0,0,20,21,8,0,0,0,0,2,49,0,0,H,6469.38775510204,16000,98124.0816326531,190400,0
962,0x9B28C7D15C27A5B84CA5724DB6F534385F19532F78FAD452C22AD465BBC32D72,5,4,2,108,0,0,0,0,2,0,20,25,6,1,0,4,54,6,110,0,0,H,1688.01818181818,2000,25546.6,38660,0
963,0x1EB745DF0D11D8D24F625E956E2BCE03C1B97CCC191E8758D565CB9840647406,5,0,2,75,0,0,0,0,0,0,50,8,3,6,2,0,6,0,69,6,0,H,1910.66666666667,1000,46762.2666666667,61000,0
964,0xC21DA0554BCDFB67463DC4EFD2090D39874BA34985E50400036B87B7F0F3435D,5,4,2,26,0,0,0,0,0,0,25,1,0,0,0,0,0,0,2,24,0,O,1461.53846153846,1000,45123.8461538462,29500,0
965,0xB5FA2E66B89D6F1E4FF7B9232ECBDD197C89786255EB446962889C81C3FADEC8,4,4,2,42,0,0,0,0,0,0,15,3,14,0,4,0,6,4,35,5,2,H,1452.38095238095,1000,39756.9047619048,25550,0
966,0x4245DAAC64B37C88419F766D1C01F3072DE961F35C828D34950A897789CE036C,5,4,2,71,0,0,0,0,4,0,55,6,0,4,0,0,10,0,58,17,0,H,4880.13333333333,3000,137441.293333333,126600,0
967,0xF587E01BFA3CA97DE3B0354AA3862011013BE18CCB554FDA31F4A8A0748A4C7E,2,0,2,10,0,0,0,0,0,0,7,0,0,0,2,0,1,0,8,2,0,H,1400,1000,26614,21400,0
968,0x7B9C57D4EEB459638BCCF3258D032B007D1DFC1017C45CBD9EEBEC11F93CAD63,3,1,2,55,0,0,0,0,0,0,40,2,8,0,0,5,0,0,44,11,0,H,1104.54545454545,5,13397.4836363636,301.5,0
969,0xE4A7AC96C9B1920FFA2E61C999240630656F346A6727C4F4059A3BF8F9D72AE4,4,4,2,140,0,0,0,0,0,0,93,17,0,21,2,7,0,0,84,56,0,H,3650,1000,61988,44950,0
970,0x7B7D488E09D2DE7A105F0169F79930D0C87DE9C7053F91006B86E2057481A4E6,4,4,2,51,0,0,0,0,0,0,47,3,0,0,1,0,0,0,32,19,0,H,1239.49019607843,1000,60993.3754901961,48200,0
971,0xF805F99FE0B31842B71641132F5DB18692052C20AB6008B4BF17826C8A6B90FD,3,4,2,52,0,0,0,0,0,0,10,0,0,2,0,1,39,0,39,13,0,H,1653.84615384615,1000,39555.3846153846,42800,0
